lTid,cDealable,CurrencyPair,RateDateTime,RateBid,RateAsk
1030531679,D,EUR/USD,2010-01-05 02:55:00,1.445300,1.445500
1030531813,D,EUR/USD,2010-01-05 02:55:07,1.445400,1.445600
1030531890,D,EUR/USD,2010-01-05 02:55:10,1.445300,1.445500
1030531931,D,EUR/USD,2010-01-05 02:55:12,1.445400,1.445600
1030531938,D,EUR/USD,2010-01-05 02:55:12,1.445300,1.445500
1030532000,D,EUR/USD,2010-01-05 02:55:15,1.445400,1.445600
1030532121,D,EUR/USD,2010-01-05 02:55:24,1.445300,1.445500
1030532182,D,EUR/USD,2010-01-05 02:55:29,1.445400,1.445600
1030532190,D,EUR/USD,2010-01-05 02:55:29,1.445300,1.445500
1030532197,D,EUR/USD,2010-01-05 02:55:30,1.445400,1.445600
1030532216,D,EUR/USD,2010-01-05 02:55:32,1.445300,1.445500
1030532362,D,EUR/USD,2010-01-05 02:55:50,1.445200,1.445400
1030532387,D,EUR/USD,2010-01-05 02:55:51,1.445100,1.445300
1030532522,D,EUR/USD,2010-01-05 02:55:58,1.445200,1.445400
1030532618,D,EUR/USD,2010-01-05 02:56:02,1.445100,1.445300
1030532667,D,EUR/USD,2010-01-05 02:56:06,1.445000,1.445200
1030532721,D,EUR/USD,2010-01-05 02:56:09,1.444900,1.445100
1030532749,D,EUR/USD,2010-01-05 02:56:10,1.445000,1.445200
1030532816,D,EUR/USD,2010-01-05 02:56:12,1.444900,1.445100
1030532845,D,EUR/USD,2010-01-05 02:56:14,1.445000,1.445200
1030532966,D,EUR/USD,2010-01-05 02:56:19,1.444900,1.445100
1030533053,D,EUR/USD,2010-01-05 02:56:22,1.444800,1.445000
1030533091,D,EUR/USD,2010-01-05 02:56:26,1.444900,1.445100
1030533164,D,EUR/USD,2010-01-05 02:56:34,1.444800,1.445000
1030533177,D,EUR/USD,2010-01-05 02:56:34,1.444900,1.445100
1030533194,D,EUR/USD,2010-01-05 02:56:36,1.444800,1.445000
1030533284,D,EUR/USD,2010-01-05 02:56:47,1.444700,1.444900
1030533445,D,EUR/USD,2010-01-05 02:56:58,1.444800,1.445000
1030533508,D,EUR/USD,2010-01-05 02:57:02,1.444900,1.445100
1030533619,D,EUR/USD,2010-01-05 02:57:09,1.444800,1.445000
1030533717,D,EUR/USD,2010-01-05 02:57:14,1.444900,1.445100
1030533882,D,EUR/USD,2010-01-05 02:57:22,1.445000,1.445200
1030533894,D,EUR/USD,2010-01-05 02:57:22,1.444900,1.445100
1030534182,D,EUR/USD,2010-01-05 02:57:41,1.444800,1.445000
1030534277,D,EUR/USD,2010-01-05 02:57:47,1.444900,1.445100
1030534298,D,EUR/USD,2010-01-05 02:57:48,1.444800,1.445000
1030534340,D,EUR/USD,2010-01-05 02:57:50,1.444900,1.445100
1030534466,D,EUR/USD,2010-01-05 02:57:58,1.444800,1.445000
1030534504,D,EUR/USD,2010-01-05 02:58:01,1.444700,1.444900
1030534521,D,EUR/USD,2010-01-05 02:58:02,1.444800,1.445000
1030534688,D,EUR/USD,2010-01-05 02:58:14,1.444900,1.445100
1030534819,D,EUR/USD,2010-01-05 02:58:25,1.445000,1.445200
1030534967,D,EUR/USD,2010-01-05 02:58:34,1.445100,1.445300
1030535053,D,EUR/USD,2010-01-05 02:58:38,1.445200,1.445400
1030535086,D,EUR/USD,2010-01-05 02:58:39,1.445100,1.445300
1030535123,D,EUR/USD,2010-01-05 02:58:43,1.445200,1.445400
1030535307,D,EUR/USD,2010-01-05 02:58:54,1.445100,1.445300
1030535377,D,EUR/USD,2010-01-05 02:58:58,1.445200,1.445400
1030535432,D,EUR/USD,2010-01-05 02:59:00,1.445100,1.445300
1030535980,D,EUR/USD,2010-01-05 02:59:58,1.445200,1.445400
1030536167,D,EUR/USD,2010-01-05 03:00:11,1.445300,1.445500
1030536293,D,EUR/USD,2010-01-05 03:00:18,1.445400,1.445600
1030536354,D,EUR/USD,2010-01-05 03:00:22,1.445300,1.445500
1030536604,D,EUR/USD,2010-01-05 03:00:42,1.445400,1.445600
1030536657,D,EUR/USD,2010-01-05 03:00:46,1.445300,1.445500
1030536723,D,EUR/USD,2010-01-05 03:00:48,1.445200,1.445400
1030536742,D,EUR/USD,2010-01-05 03:00:49,1.445100,1.445300
1030536762,D,EUR/USD,2010-01-05 03:00:49,1.445200,1.445400
1030536783,D,EUR/USD,2010-01-05 03:00:49,1.445100,1.445300
1030536803,D,EUR/USD,2010-01-05 03:00:50,1.445000,1.445200
1030536858,D,EUR/USD,2010-01-05 03:00:51,1.445100,1.445300
1030536873,D,EUR/USD,2010-01-05 03:00:52,1.445000,1.445200
1030536889,D,EUR/USD,2010-01-05 03:00:53,1.445100,1.445300
1030536957,D,EUR/USD,2010-01-05 03:00:57,1.445200,1.445400
1030536978,D,EUR/USD,2010-01-05 03:00:57,1.445300,1.445500
1030537020,D,EUR/USD,2010-01-05 03:00:59,1.445400,1.445600
1030537053,D,EUR/USD,2010-01-05 03:00:59,1.445300,1.445500
1030537084,D,EUR/USD,2010-01-05 03:01:00,1.445200,1.445400
1030537104,D,EUR/USD,2010-01-05 03:01:01,1.445300,1.445500
1030537145,D,EUR/USD,2010-01-05 03:01:04,1.445200,1.445400
1030537226,D,EUR/USD,2010-01-05 03:01:10,1.445100,1.445300
1030537362,D,EUR/USD,2010-01-05 03:01:21,1.445000,1.445200
1030537431,D,EUR/USD,2010-01-05 03:01:24,1.444900,1.445100
1030537511,D,EUR/USD,2010-01-05 03:01:27,1.444800,1.445000
1030537592,D,EUR/USD,2010-01-05 03:01:30,1.444700,1.444900
1030537630,D,EUR/USD,2010-01-05 03:01:31,1.444600,1.444800
1030537722,D,EUR/USD,2010-01-05 03:01:33,1.444500,1.444700
1030537774,D,EUR/USD,2010-01-05 03:01:35,1.444400,1.444600
1030537905,D,EUR/USD,2010-01-05 03:01:41,1.444300,1.444500
1030537949,D,EUR/USD,2010-01-05 03:01:42,1.444400,1.444600
1030537961,D,EUR/USD,2010-01-05 03:01:42,1.444300,1.444500
1030538036,D,EUR/USD,2010-01-05 03:01:45,1.444400,1.444600
1030538087,D,EUR/USD,2010-01-05 03:01:47,1.444300,1.444500
1030538212,D,EUR/USD,2010-01-05 03:01:53,1.444200,1.444400
1030538228,D,EUR/USD,2010-01-05 03:01:54,1.444300,1.444500
1030538253,D,EUR/USD,2010-01-05 03:01:55,1.444200,1.444400
1030538269,D,EUR/USD,2010-01-05 03:01:55,1.444100,1.444300
1030538289,D,EUR/USD,2010-01-05 03:01:56,1.444200,1.444400
1030538387,D,EUR/USD,2010-01-05 03:02:01,1.444100,1.444300
1030538405,D,EUR/USD,2010-01-05 03:02:02,1.444300,1.444500
1030538471,D,EUR/USD,2010-01-05 03:02:06,1.444200,1.444400
1030538574,D,EUR/USD,2010-01-05 03:02:10,1.444100,1.444300
1030538607,D,EUR/USD,2010-01-05 03:02:12,1.444200,1.444400
1030538687,D,EUR/USD,2010-01-05 03:02:14,1.444100,1.444300
1030538754,D,EUR/USD,2010-01-05 03:02:16,1.444200,1.444400
1030538797,D,EUR/USD,2010-01-05 03:02:18,1.444100,1.444300
1030538826,D,EUR/USD,2010-01-05 03:02:19,1.444000,1.444200
1030538867,D,EUR/USD,2010-01-05 03:02:19,1.443900,1.444100
1030538991,D,EUR/USD,2010-01-05 03:02:22,1.443800,1.444000
1030539082,D,EUR/USD,2010-01-05 03:02:25,1.443900,1.444100
1030539214,D,EUR/USD,2010-01-05 03:02:29,1.444000,1.444200
1030539467,D,EUR/USD,2010-01-05 03:02:37,1.443900,1.444100
1030539534,D,EUR/USD,2010-01-05 03:02:40,1.444000,1.444200
1030539582,D,EUR/USD,2010-01-05 03:02:41,1.444100,1.444300
1030539597,D,EUR/USD,2010-01-05 03:02:42,1.444000,1.444200
1030539781,D,EUR/USD,2010-01-05 03:02:50,1.444100,1.444300
1030539833,D,EUR/USD,2010-01-05 03:02:52,1.444000,1.444200
1030539899,D,EUR/USD,2010-01-05 03:02:54,1.443900,1.444100
1030539949,D,EUR/USD,2010-01-05 03:02:57,1.443800,1.444000
1030539990,D,EUR/USD,2010-01-05 03:02:58,1.443900,1.444100
1030540012,D,EUR/USD,2010-01-05 03:02:59,1.443800,1.444000
1030540044,D,EUR/USD,2010-01-05 03:03:00,1.443700,1.443900
1030540179,D,EUR/USD,2010-01-05 03:03:05,1.443800,1.444000
1030540191,D,EUR/USD,2010-01-05 03:03:06,1.443700,1.443900
1030540271,D,EUR/USD,2010-01-05 03:03:09,1.443600,1.443800
1030540306,D,EUR/USD,2010-01-05 03:03:10,1.443500,1.443700
1030540330,D,EUR/USD,2010-01-05 03:03:10,1.443400,1.443600
1030540417,D,EUR/USD,2010-01-05 03:03:12,1.443300,1.443500
1030540457,D,EUR/USD,2010-01-05 03:03:13,1.443200,1.443400
1030540494,D,EUR/USD,2010-01-05 03:03:14,1.443100,1.443300
1030540524,D,EUR/USD,2010-01-05 03:03:15,1.443000,1.443200
1030540617,D,EUR/USD,2010-01-05 03:03:16,1.443100,1.443300
1030540644,D,EUR/USD,2010-01-05 03:03:17,1.443000,1.443200
1030540663,D,EUR/USD,2010-01-05 03:03:17,1.443100,1.443300
1030540683,D,EUR/USD,2010-01-05 03:03:18,1.443200,1.443400
1030540739,D,EUR/USD,2010-01-05 03:03:20,1.443100,1.443300
1030540759,D,EUR/USD,2010-01-05 03:03:20,1.443200,1.443400
1030540997,D,EUR/USD,2010-01-05 03:03:26,1.443300,1.443500
1030541183,D,EUR/USD,2010-01-05 03:03:33,1.443400,1.443600
1030541266,D,EUR/USD,2010-01-05 03:03:35,1.443300,1.443500
1030541333,D,EUR/USD,2010-01-05 03:03:39,1.443400,1.443600
1030541626,D,EUR/USD,2010-01-05 03:03:53,1.443500,1.443700
1030541788,D,EUR/USD,2010-01-05 03:03:59,1.443400,1.443600
1030541841,D,EUR/USD,2010-01-05 03:04:02,1.443300,1.443500
1030541946,D,EUR/USD,2010-01-05 03:04:06,1.443200,1.443400
1030541995,D,EUR/USD,2010-01-05 03:04:08,1.443300,1.443500
1030542021,D,EUR/USD,2010-01-05 03:04:09,1.443200,1.443400
1030542029,D,EUR/USD,2010-01-05 03:04:10,1.443300,1.443500
1030542108,D,EUR/USD,2010-01-05 03:04:12,1.443400,1.443600
1030542158,D,EUR/USD,2010-01-05 03:04:14,1.443300,1.443500
1030542188,D,EUR/USD,2010-01-05 03:04:15,1.443400,1.443600
1030542200,D,EUR/USD,2010-01-05 03:04:16,1.443300,1.443500
1030542217,D,EUR/USD,2010-01-05 03:04:16,1.443400,1.443600
1030542249,D,EUR/USD,2010-01-05 03:04:18,1.443300,1.443500
1030542310,D,EUR/USD,2010-01-05 03:04:21,1.443200,1.443400
1030542375,D,EUR/USD,2010-01-05 03:04:23,1.443100,1.443300
1030542448,D,EUR/USD,2010-01-05 03:04:25,1.443000,1.443200
1030542513,D,EUR/USD,2010-01-05 03:04:26,1.442900,1.443100
1030542572,D,EUR/USD,2010-01-05 03:04:29,1.442800,1.443000
1030542609,D,EUR/USD,2010-01-05 03:04:30,1.442900,1.443100
1030542656,D,EUR/USD,2010-01-05 03:04:32,1.442800,1.443000
1030542753,D,EUR/USD,2010-01-05 03:04:35,1.442700,1.442900
1030542816,D,EUR/USD,2010-01-05 03:04:37,1.442600,1.442800
1030542852,D,EUR/USD,2010-01-05 03:04:38,1.442500,1.442700
1030542874,D,EUR/USD,2010-01-05 03:04:38,1.442400,1.442600
1030542949,D,EUR/USD,2010-01-05 03:04:41,1.442500,1.442700
1030543122,D,EUR/USD,2010-01-05 03:04:45,1.442600,1.442800
1030543240,D,EUR/USD,2010-01-05 03:04:50,1.442800,1.443000
1030543322,D,EUR/USD,2010-01-05 03:04:53,1.442700,1.442900
1030543532,D,EUR/USD,2010-01-05 03:05:02,1.442800,1.443000
1030543541,D,EUR/USD,2010-01-05 03:05:02,1.442700,1.442900
1030543626,D,EUR/USD,2010-01-05 03:05:07,1.442600,1.442800
1030543654,D,EUR/USD,2010-01-05 03:05:08,1.442500,1.442700
1030543722,D,EUR/USD,2010-01-05 03:05:10,1.442600,1.442800
1030543789,D,EUR/USD,2010-01-05 03:05:12,1.442500,1.442700
1030543828,D,EUR/USD,2010-01-05 03:05:14,1.442400,1.442600
1030543884,D,EUR/USD,2010-01-05 03:05:16,1.442300,1.442500
1030543916,D,EUR/USD,2010-01-05 03:05:17,1.442400,1.442600
1030543926,D,EUR/USD,2010-01-05 03:05:18,1.442300,1.442500
1030543954,D,EUR/USD,2010-01-05 03:05:19,1.442400,1.442600
1030543965,D,EUR/USD,2010-01-05 03:05:19,1.442300,1.442500
1030543979,D,EUR/USD,2010-01-05 03:05:20,1.442400,1.442600
1030543996,D,EUR/USD,2010-01-05 03:05:21,1.442300,1.442500
1030544007,D,EUR/USD,2010-01-05 03:05:21,1.442400,1.442600
1030544061,D,EUR/USD,2010-01-05 03:05:23,1.442300,1.442500
1030544084,D,EUR/USD,2010-01-05 03:05:23,1.442400,1.442600
1030544205,D,EUR/USD,2010-01-05 03:05:29,1.442300,1.442500
1030544236,D,EUR/USD,2010-01-05 03:05:30,1.442400,1.442600
1030544293,D,EUR/USD,2010-01-05 03:05:31,1.442300,1.442500
1030544369,D,EUR/USD,2010-01-05 03:05:34,1.442200,1.442400
1030544393,D,EUR/USD,2010-01-05 03:05:35,1.442300,1.442500
1030544460,D,EUR/USD,2010-01-05 03:05:38,1.442400,1.442600
1030544544,D,EUR/USD,2010-01-05 03:05:42,1.442300,1.442500
1030544603,D,EUR/USD,2010-01-05 03:05:44,1.442400,1.442600
1030544628,D,EUR/USD,2010-01-05 03:05:45,1.442300,1.442500
1030544684,D,EUR/USD,2010-01-05 03:05:47,1.442400,1.442600
1030544822,D,EUR/USD,2010-01-05 03:05:52,1.442300,1.442500
1030544878,D,EUR/USD,2010-01-05 03:05:54,1.442400,1.442600
1030544906,D,EUR/USD,2010-01-05 03:05:54,1.442500,1.442700
1030544914,D,EUR/USD,2010-01-05 03:05:55,1.442400,1.442600
1030545051,D,EUR/USD,2010-01-05 03:06:02,1.442500,1.442700
1030545163,D,EUR/USD,2010-01-05 03:06:06,1.442600,1.442800
1030545262,D,EUR/USD,2010-01-05 03:06:09,1.442500,1.442700
1030545286,D,EUR/USD,2010-01-05 03:06:10,1.442600,1.442800
1030545304,D,EUR/USD,2010-01-05 03:06:10,1.442400,1.442600
1030545358,D,EUR/USD,2010-01-05 03:06:13,1.442500,1.442700
1030545410,D,EUR/USD,2010-01-05 03:06:14,1.442400,1.442600
1030545419,D,EUR/USD,2010-01-05 03:06:14,1.442500,1.442700
1030545469,D,EUR/USD,2010-01-05 03:06:15,1.442600,1.442800
1030545545,D,EUR/USD,2010-01-05 03:06:18,1.442700,1.442900
1030545837,D,EUR/USD,2010-01-05 03:06:28,1.442800,1.443000
1030545892,D,EUR/USD,2010-01-05 03:06:29,1.442900,1.443100
1030545989,D,EUR/USD,2010-01-05 03:06:32,1.442800,1.443000
1030546187,D,EUR/USD,2010-01-05 03:06:39,1.442700,1.442900
1030546210,D,EUR/USD,2010-01-05 03:06:39,1.442600,1.442800
1030546323,D,EUR/USD,2010-01-05 03:06:46,1.442700,1.442900
1030546414,D,EUR/USD,2010-01-05 03:06:49,1.442800,1.443000
1030546468,D,EUR/USD,2010-01-05 03:06:51,1.442700,1.442900
1030546543,D,EUR/USD,2010-01-05 03:06:56,1.442800,1.443000
1030546604,D,EUR/USD,2010-01-05 03:07:00,1.442700,1.442900
1030546649,D,EUR/USD,2010-01-05 03:07:02,1.442800,1.443000
1030546752,D,EUR/USD,2010-01-05 03:07:07,1.442900,1.443100
1030546859,D,EUR/USD,2010-01-05 03:07:11,1.442800,1.443000
1030546888,D,EUR/USD,2010-01-05 03:07:14,1.442900,1.443100
1030547051,D,EUR/USD,2010-01-05 03:07:20,1.443000,1.443200
1030547112,D,EUR/USD,2010-01-05 03:07:22,1.443200,1.443400
1030547168,D,EUR/USD,2010-01-05 03:07:23,1.443300,1.443500
1030547267,D,EUR/USD,2010-01-05 03:07:25,1.443200,1.443400
1030547317,D,EUR/USD,2010-01-05 03:07:28,1.443100,1.443300
1030547428,D,EUR/USD,2010-01-05 03:07:30,1.443000,1.443200
1030547458,D,EUR/USD,2010-01-05 03:07:31,1.443100,1.443300
1030547473,D,EUR/USD,2010-01-05 03:07:32,1.443000,1.443200
1030547513,D,EUR/USD,2010-01-05 03:07:33,1.442900,1.443100
1030547633,D,EUR/USD,2010-01-05 03:07:39,1.442800,1.443000
1030547808,D,EUR/USD,2010-01-05 03:07:48,1.442700,1.442900
1030548012,D,EUR/USD,2010-01-05 03:07:59,1.442800,1.443000
1030548072,D,EUR/USD,2010-01-05 03:08:02,1.442700,1.442900
1030548091,D,EUR/USD,2010-01-05 03:08:03,1.442800,1.443000
1030548236,D,EUR/USD,2010-01-05 03:08:11,1.442900,1.443100
1030548268,D,EUR/USD,2010-01-05 03:08:15,1.443000,1.443200
1030548324,D,EUR/USD,2010-01-05 03:08:18,1.442900,1.443100
1030548346,D,EUR/USD,2010-01-05 03:08:20,1.443000,1.443200
1030548368,D,EUR/USD,2010-01-05 03:08:20,1.442900,1.443100
1030548417,D,EUR/USD,2010-01-05 03:08:22,1.442800,1.443000
1030548505,D,EUR/USD,2010-01-05 03:08:26,1.442700,1.442900
1030548573,D,EUR/USD,2010-01-05 03:08:29,1.442600,1.442800
1030548625,D,EUR/USD,2010-01-05 03:08:31,1.442500,1.442700
1030548661,D,EUR/USD,2010-01-05 03:08:32,1.442600,1.442800
1030548707,D,EUR/USD,2010-01-05 03:08:34,1.442700,1.442900
1030548768,D,EUR/USD,2010-01-05 03:08:38,1.442800,1.443000
1030548933,D,EUR/USD,2010-01-05 03:08:45,1.442900,1.443100
1030549004,D,EUR/USD,2010-01-05 03:08:50,1.442800,1.443000
1030549034,D,EUR/USD,2010-01-05 03:08:52,1.442900,1.443100
1030549124,D,EUR/USD,2010-01-05 03:08:58,1.443000,1.443200
1030549363,D,EUR/USD,2010-01-05 03:09:11,1.443100,1.443300
1030549386,D,EUR/USD,2010-01-05 03:09:11,1.443200,1.443400
1030549497,D,EUR/USD,2010-01-05 03:09:15,1.443100,1.443300
1030549579,D,EUR/USD,2010-01-05 03:09:20,1.443200,1.443400
1030549719,D,EUR/USD,2010-01-05 03:09:26,1.443100,1.443300
1030549768,D,EUR/USD,2010-01-05 03:09:27,1.443200,1.443400
1030549896,D,EUR/USD,2010-01-05 03:09:32,1.443100,1.443300
1030549939,D,EUR/USD,2010-01-05 03:09:36,1.443200,1.443400
1030550016,D,EUR/USD,2010-01-05 03:09:39,1.443100,1.443300
1030550033,D,EUR/USD,2010-01-05 03:09:40,1.443200,1.443400
1030550051,D,EUR/USD,2010-01-05 03:09:41,1.443300,1.443500
1030550237,D,EUR/USD,2010-01-05 03:09:53,1.443400,1.443600
1030550246,D,EUR/USD,2010-01-05 03:09:54,1.443300,1.443500
1030550330,D,EUR/USD,2010-01-05 03:10:02,1.443200,1.443400
1030550390,D,EUR/USD,2010-01-05 03:10:03,1.443100,1.443300
1030550461,D,EUR/USD,2010-01-05 03:10:07,1.443000,1.443200
1030550510,D,EUR/USD,2010-01-05 03:10:09,1.442900,1.443100
1030550533,D,EUR/USD,2010-01-05 03:10:10,1.442800,1.443000
1030550560,D,EUR/USD,2010-01-05 03:10:11,1.442900,1.443100
1030550565,D,EUR/USD,2010-01-05 03:10:11,1.442800,1.443000
1030550651,D,EUR/USD,2010-01-05 03:10:13,1.442700,1.442900
1030550744,D,EUR/USD,2010-01-05 03:10:16,1.442800,1.443000
1030550766,D,EUR/USD,2010-01-05 03:10:16,1.442900,1.443100
1030550782,D,EUR/USD,2010-01-05 03:10:17,1.442800,1.443000
1030550832,D,EUR/USD,2010-01-05 03:10:18,1.442700,1.442900
1030550920,D,EUR/USD,2010-01-05 03:10:25,1.442800,1.443000
1030550971,D,EUR/USD,2010-01-05 03:10:28,1.442900,1.443100
1030550983,D,EUR/USD,2010-01-05 03:10:28,1.443000,1.443200
1030551024,D,EUR/USD,2010-01-05 03:10:29,1.442900,1.443100
1030551082,D,EUR/USD,2010-01-05 03:10:31,1.442800,1.443000
1030551099,D,EUR/USD,2010-01-05 03:10:31,1.442900,1.443100
1030551132,D,EUR/USD,2010-01-05 03:10:32,1.443000,1.443200
1030551173,D,EUR/USD,2010-01-05 03:10:34,1.442900,1.443100
1030551184,D,EUR/USD,2010-01-05 03:10:35,1.443000,1.443200
1030551234,D,EUR/USD,2010-01-05 03:10:37,1.442900,1.443100
1030551253,D,EUR/USD,2010-01-05 03:10:37,1.443000,1.443200
1030551325,D,EUR/USD,2010-01-05 03:10:41,1.442900,1.443100
1030551339,D,EUR/USD,2010-01-05 03:10:42,1.443000,1.443200
1030551355,D,EUR/USD,2010-01-05 03:10:42,1.442900,1.443100
1030551413,D,EUR/USD,2010-01-05 03:10:44,1.443000,1.443200
1030551429,D,EUR/USD,2010-01-05 03:10:45,1.442900,1.443100
1030551629,D,EUR/USD,2010-01-05 03:10:55,1.442800,1.443000
1030551649,D,EUR/USD,2010-01-05 03:10:56,1.442900,1.443100
1030551859,D,EUR/USD,2010-01-05 03:11:10,1.443000,1.443200
1030551946,D,EUR/USD,2010-01-05 03:11:14,1.443100,1.443300
1030552090,D,EUR/USD,2010-01-05 03:11:22,1.443000,1.443200
1030552158,D,EUR/USD,2010-01-05 03:11:30,1.443100,1.443300
1030552214,D,EUR/USD,2010-01-05 03:11:31,1.443000,1.443200
1030552241,D,EUR/USD,2010-01-05 03:11:32,1.443100,1.443300
1030552271,D,EUR/USD,2010-01-05 03:11:34,1.443000,1.443200
1030552387,D,EUR/USD,2010-01-05 03:11:37,1.442900,1.443100
1030552450,D,EUR/USD,2010-01-05 03:11:39,1.443000,1.443200
1030552479,D,EUR/USD,2010-01-05 03:11:40,1.442900,1.443100
1030552561,D,EUR/USD,2010-01-05 03:11:43,1.443000,1.443200
1030552657,D,EUR/USD,2010-01-05 03:11:49,1.443100,1.443300
1030552745,D,EUR/USD,2010-01-05 03:11:52,1.443000,1.443200
1030552868,D,EUR/USD,2010-01-05 03:11:59,1.442900,1.443100
1030552886,D,EUR/USD,2010-01-05 03:12:00,1.443000,1.443200
1030552903,D,EUR/USD,2010-01-05 03:12:00,1.442900,1.443100
1030552914,D,EUR/USD,2010-01-05 03:12:00,1.443000,1.443200
1030552967,D,EUR/USD,2010-01-05 03:12:04,1.442900,1.443100
1030552989,D,EUR/USD,2010-01-05 03:12:05,1.443000,1.443200
1030553004,D,EUR/USD,2010-01-05 03:12:05,1.442900,1.443100
1030553028,D,EUR/USD,2010-01-05 03:12:06,1.442800,1.443000
1030553089,D,EUR/USD,2010-01-05 03:12:08,1.442700,1.442900
1030553375,D,EUR/USD,2010-01-05 03:12:20,1.442600,1.442800
1030553427,D,EUR/USD,2010-01-05 03:12:22,1.442700,1.442900
1030553560,D,EUR/USD,2010-01-05 03:12:28,1.442600,1.442800
1030553716,D,EUR/USD,2010-01-05 03:12:34,1.442500,1.442700
1030553747,D,EUR/USD,2010-01-05 03:12:36,1.442600,1.442800
1030553805,D,EUR/USD,2010-01-05 03:12:38,1.442700,1.442900
1030553810,D,EUR/USD,2010-01-05 03:12:39,1.442600,1.442800
1030553839,D,EUR/USD,2010-01-05 03:12:40,1.442700,1.442900
1030553914,D,EUR/USD,2010-01-05 03:12:42,1.442800,1.443000
1030554153,D,EUR/USD,2010-01-05 03:12:55,1.442900,1.443100
1030554165,D,EUR/USD,2010-01-05 03:12:55,1.442800,1.443000
1030554226,D,EUR/USD,2010-01-05 03:12:59,1.442700,1.442900
1030554303,D,EUR/USD,2010-01-05 03:13:02,1.442600,1.442800
1030554318,D,EUR/USD,2010-01-05 03:13:03,1.442700,1.442900
1030554325,D,EUR/USD,2010-01-05 03:13:03,1.442600,1.442800
1030554329,D,EUR/USD,2010-01-05 03:13:04,1.442700,1.442900
1030554333,D,EUR/USD,2010-01-05 03:13:04,1.442600,1.442800
1030554378,D,EUR/USD,2010-01-05 03:13:07,1.442700,1.442900
1030554527,D,EUR/USD,2010-01-05 03:13:20,1.442600,1.442800
1030554566,D,EUR/USD,2010-01-05 03:13:22,1.442700,1.442900
1030554666,D,EUR/USD,2010-01-05 03:13:27,1.442800,1.443000
1030555073,D,EUR/USD,2010-01-05 03:13:54,1.442900,1.443100
1030555249,D,EUR/USD,2010-01-05 03:14:03,1.443000,1.443200
1030555404,D,EUR/USD,2010-01-05 03:14:08,1.443100,1.443300
1030555465,D,EUR/USD,2010-01-05 03:14:11,1.443000,1.443200
1030555488,D,EUR/USD,2010-01-05 03:14:11,1.443100,1.443300
1030555606,D,EUR/USD,2010-01-05 03:14:20,1.443200,1.443400
1030555636,D,EUR/USD,2010-01-05 03:14:23,1.443100,1.443300
1030555654,D,EUR/USD,2010-01-05 03:14:26,1.443200,1.443400
1030555671,D,EUR/USD,2010-01-05 03:14:26,1.443100,1.443300
1030555704,D,EUR/USD,2010-01-05 03:14:28,1.443200,1.443400
1030555742,D,EUR/USD,2010-01-05 03:14:30,1.443100,1.443300
1030555793,D,EUR/USD,2010-01-05 03:14:34,1.443200,1.443400
1030555869,D,EUR/USD,2010-01-05 03:14:39,1.443100,1.443300
1030555979,D,EUR/USD,2010-01-05 03:14:47,1.443000,1.443200
1030556100,D,EUR/USD,2010-01-05 03:14:54,1.443100,1.443300
1030556166,D,EUR/USD,2010-01-05 03:14:59,1.443000,1.443200
1030556285,D,EUR/USD,2010-01-05 03:15:09,1.443100,1.443300
1030556465,D,EUR/USD,2010-01-05 03:15:22,1.443200,1.443400
1030556511,D,EUR/USD,2010-01-05 03:15:24,1.443100,1.443300
1030556523,D,EUR/USD,2010-01-05 03:15:25,1.443200,1.443400
1030556534,D,EUR/USD,2010-01-05 03:15:25,1.443100,1.443300
1030556578,D,EUR/USD,2010-01-05 03:15:26,1.443200,1.443400
1030556710,D,EUR/USD,2010-01-05 03:15:37,1.443300,1.443500
1030556855,D,EUR/USD,2010-01-05 03:15:45,1.443400,1.443600
1030556964,D,EUR/USD,2010-01-05 03:15:48,1.443300,1.443500
1030556982,D,EUR/USD,2010-01-05 03:15:49,1.443400,1.443600
1030557029,D,EUR/USD,2010-01-05 03:15:52,1.443300,1.443500
1030557058,D,EUR/USD,2010-01-05 03:15:56,1.443400,1.443600
1030557089,D,EUR/USD,2010-01-05 03:15:59,1.443300,1.443500
1030557170,D,EUR/USD,2010-01-05 03:16:03,1.443400,1.443600
1030557381,D,EUR/USD,2010-01-05 03:16:22,1.443500,1.443700
1030557532,D,EUR/USD,2010-01-05 03:16:31,1.443600,1.443800
1030557550,D,EUR/USD,2010-01-05 03:16:31,1.443700,1.443900
1030557576,D,EUR/USD,2010-01-05 03:16:32,1.443600,1.443800
1030557583,D,EUR/USD,2010-01-05 03:16:33,1.443700,1.443900
1030557756,D,EUR/USD,2010-01-05 03:16:40,1.443600,1.443800
1030557760,D,EUR/USD,2010-01-05 03:16:41,1.443500,1.443700
1030557790,D,EUR/USD,2010-01-05 03:16:42,1.443600,1.443800
1030557803,D,EUR/USD,2010-01-05 03:16:42,1.443500,1.443700
1030558013,D,EUR/USD,2010-01-05 03:17:01,1.443600,1.443800
1030558243,D,EUR/USD,2010-01-05 03:17:18,1.443700,1.443900
1030558263,D,EUR/USD,2010-01-05 03:17:18,1.443800,1.444000
1030558269,D,EUR/USD,2010-01-05 03:17:19,1.443700,1.443900
1030558277,D,EUR/USD,2010-01-05 03:17:19,1.443800,1.444000
1030558332,D,EUR/USD,2010-01-05 03:17:22,1.443900,1.444100
1030558503,D,EUR/USD,2010-01-05 03:17:31,1.443800,1.444000
1030558577,D,EUR/USD,2010-01-05 03:17:34,1.443700,1.443900
